wind_speed,sealevel_pressure,old_station_type,station_type,sky_condition,wind_direction,sky_condition_top,visibility,datetime,wind_direction_cardinal,relative_humidity,hourly_precip,drybulb_fahrenheit,report_type,dewpoint_fahrenheit,station_pressure,weather_types,wetbulb_fahrenheit,wban_code
9,"","",0,CLR,280,CLR,10,2014-01-27T20:35:00,W,64,"",-8,AA,-17,29.680000,"",-9,04831
10,"","",0,CLR,290,CLR,10,2014-01-27T20:15:00,WNW,64,"",-8,AA,-17,29.680000,"",-9,04831
11,"","",0,CLR,290,CLR,10,2014-01-27T19:55:00,WNW,64,"",-8,AA,-17,29.680000,"",-9,04831
15,"","",0,CLR,290,CLR,10,2014-01-27T19:35:00,WNW,61,"",-7,AA,-17,29.670000,"",-8,04831
10,"","",0,CLR,290,CLR,10,2014-01-27T19:15:00,WNW,67,"",-8,AA,-16,29.670000,"",-9,04831
10,"","",0,CLR,290,CLR,10,2014-01-27T18:55:00,WNW,64,"",-8,AA,-17,29.660000,"",-9,04831
8,"","",0,CLR,280,CLR,10,2014-01-27T18:35:00,W,61,"",-7,AA,-17,29.660000,"",-8,04831
7,"","",0,CLR,270,CLR,10,2014-01-27T18:15:00,W,58,"",-7,AA,-18,29.660000,"",-8,04831
13,"","",0,CLR,290,CLR,10,2014-01-27T17:55:00,WNW,55,"",-6,AA,-18,29.650000,"",-7,04831
15,"","",0,CLR,290,CLR,10,2014-01-27T17:35:00,WNW,55,"",-5,AA,-17,29.640000,"",-6,04831
14,"","",0,CLR,300,CLR,10,2014-01-27T17:15:00,WNW,55,"",-5,AA,-17,29.640000,"",-6,04831
11,"","",0,CLR,300,CLR,10,2014-01-27T16:55:00,WNW,58,"",-5,AA,-16,29.630000,"",-6,04831
17,"","",0,CLR,310,CLR,10,2014-01-27T16:35:00,NW,56,"",-4,AA,-16,29.620000,"",-5,04831
17,"","",0,CLR,310,CLR,10,2014-01-27T16:15:00,NW,56,"",-4,AA,-16,29.620000,"",-5,04831
20,"","",0,SCT021,300,SCT021,10,2014-01-27T15:55:00,WNW,56,"",-3,AA,-15,29.610000,"",-4,04831
15,"","",0,SCT023 SCT029,300,SCT029,10,2014-01-27T15:35:00,WNW,56,"",-3,AA,-15,29.610000,"",-4,04831
17,"","",0,SCT023 SCT029,300,SCT029,10,2014-01-27T15:15:00,WNW,59,"",-3,AA,-14,29.600000,"",-4,04831
20,"","",0,SCT021 SCT026,310,SCT026,10,2014-01-27T14:55:00,NW,56,"",-3,AA,-15,29.590000,"",-4,04831
17,"","",0,OVC023,320,OVC023,10,2014-01-27T14:35:00,NW,65,"",-3,AA,-12,29.570000,"",-4,04831
21,"","",0,OVC025,310,OVC025,10,2014-01-27T14:15:00,NW,59,"",-3,AA,-14,29.560000,"",-4,04831
21,"","",0,SCT015 OVC022,290,OVC022,5,2014-01-27T13:55:00,WNW,65,"",-3,AA,-12,29.560000,[[<nil> <nil> <nil> <nil> HZ <nil>]],-4,04831
17,"","",0,OVC022,310,OVC022,7,2014-01-27T13:35:00,NW,65,"",-3,AA,-12,29.550000,"",-4,04831
22,"","",0,BKN020 OVC025,300,OVC025,10,2014-01-27T13:15:00,WNW,65,"",-3,AA,-12,29.550000,"",-4,04831
22,"","",0,BKN022,290,BKN022,10,2014-01-27T12:55:00,WNW,62,"",-2,AA,-12,29.550000,"",-3,04831
22,"","",0,SCT020 SCT025,310,SCT025,10,2014-01-27T12:35:00,NW,62,"",-2,AA,-12,29.540000,"",-3,04831
21,"","",0,SCT019 SCT026,300,SCT026,10,2014-01-27T12:15:00,WNW,62,"",-3,AA,-13,29.540000,"",-4,04831
18,"","",0,BKN019,300,BKN019,10,2014-01-27T11:55:00,WNW,62,"",-3,AA,-13,29.540000,"",-4,04831
22,"","",0,BKN021,310,BKN021,10,2014-01-27T11:35:00,NW,59,"",-3,AA,-14,29.540000,"",-4,04831
21,"","",0,BKN021,300,BKN021,7,2014-01-27T11:15:00,WNW,65,"",-2,AA,-11,29.540000,"",-3,04831
18,"","",0,SCT019,300,SCT019,7,2014-01-27T10:55:00,WNW,62,"",-3,AA,-13,29.530000,"",-4,04831
21,"","",0,OVC017,290,OVC017,7,2014-01-27T10:35:00,WNW,62,"",-3,AA,-13,29.530000,"",-4,04831
20,"","",0,OVC017,310,OVC017,5,2014-01-27T10:15:00,NW,65,"",-3,AA,-12,29.520000,[[<nil> <nil> <nil> <nil> HZ <nil>]],-4,04831
20,"","",0,OVC015,300,OVC015,5,2014-01-27T09:55:00,WNW,68,"",-3,AA,-11,29.510000,[[<nil> <nil> <nil> <nil> HZ <nil>]],-4,04831
18,"","",0,OVC015,300,OVC015,5,2014-01-27T09:35:00,WNW,68,"",-3,AA,-11,29.510000,[[<nil> <nil> <nil> <nil> HZ <nil>]],-4,04831
21,"","",0,SCT015,300,SCT015,7,2014-01-27T09:15:00,WNW,65,"",-3,AA,-12,29.500000,"",-4,04831
20,"","",0,CLR,300,CLR,10,2014-01-27T08:55:00,WNW,65,"",-3,AA,-12,29.500000,"",-4,04831
18,"","",0,SCT012,290,SCT012,10,2014-01-27T08:35:00,WNW,68,"",-4,AA,-12,29.490000,"",-5,04831
20,"","",0,BKN012 BKN018,290,BKN018,10,2014-01-27T08:15:00,WNW,71,"",-4,AA,-11,29.480000,"",-5,04831
16,"","",0,SCT012,280,SCT012,10,2014-01-27T07:55:00,W,71,"",-4,AA,-11,29.480000,"",-5,04831
13,"","",0,CLR,270,CLR,10,2014-01-27T07:35:00,W,68,"",-4,AA,-12,29.470000,"",-5,04831
15,"","",0,CLR,290,CLR,10,2014-01-27T07:15:00,WNW,68,"",-4,AA,-12,29.450000,"",-5,04831
13,"","",0,CLR,290,CLR,10,2014-01-27T06:55:00,WNW,68,"",-3,AA,-11,29.440000,"",-4,04831
16,"","",0,CLR,290,CLR,10,2014-01-27T06:35:00,WNW,68,"",-3,AA,-11,29.440000,"",-4,04831
17,"","",0,CLR,290,CLR,10,2014-01-27T06:15:00,WNW,68,"",-3,AA,-11,29.410000,"",-4,04831
18,"","",0,SCT017,290,SCT017,10,2014-01-27T05:55:00,WNW,68,"",-2,AA,-10,29.410000,"",-3,04831
18,"","",0,BKN017,300,BKN017,10,2014-01-27T05:35:00,WNW,68,"",-2,AA,-10,29.390000,"",-3,04831
21,"","",0,OVC017,300,OVC017,10,2014-01-27T05:15:00,WNW,68,"",-1,AA,-9,29.390000,"",-2,04831
18,"","",0,OVC017,290,OVC017,10,2014-01-27T04:55:00,WNW,68,"",-1,AA,-9,29.380000,"",-2,04831
23,"","",0,OVC017,300,OVC017,10,2014-01-27T04:35:00,WNW,68,"",-1,AA,-9,29.360000,"",-2,04831
20,"","",0,OVC017,290,OVC017,10,2014-01-27T04:15:00,WNW,68,"",0,AA,-8,29.350000,"",-1,04831
16,"","",0,OVC017,290,OVC017,10,2014-01-27T03:55:00,WNW,68,"",0,AA,-8,29.330000,"",-1,04831
20,"","",0,OVC017,300,OVC017,7,2014-01-27T03:35:00,WNW,72,"",0,AA,-7,29.320000,"",-1,04831
22,"","",0,OVC017,290,OVC017,5,2014-01-27T03:15:00,WNW,69,"",1,AA,-7,29.300000,[[<nil> <nil> <nil> <nil> HZ <nil>]],0,04831
21,"","",0,OVC019,290,OVC019,10,2014-01-27T02:55:00,WNW,69,"",1,AA,-7,29.290000,"",0,04831
20,"","",0,SCT021,290,SCT021,10,2014-01-27T02:35:00,WNW,69,"",1,AA,-7,29.280000,"",0,04831
22,"","",0,CLR,300,CLR,7,2014-01-27T02:15:00,WNW,69,"",1,AA,-7,29.260000,"",0,04831
24,"","",0,CLR,300,CLR,4,2014-01-27T01:55:00,WNW,69,"",2,AA,-6,29.230000,[[- <nil> <nil> SN <nil> <nil>]],1,04831
26,"","",0,CLR,300,CLR,4,2014-01-27T01:35:00,WNW,72,"",2,AA,-5,29.210000,[[- <nil> <nil> SN <nil> <nil>]],1,04831
31,"","",0,CLR,310,CLR,2.500000,2014-01-27T01:15:00,NW,72,"",2,AA,-5,29.190000,[[- <nil> <nil> SN <nil> <nil>]],1,04831
30,"","",0,BKN018,310,BKN018,2.500000,2014-01-27T00:55:00,NW,72,"",3,AA,-4,29.170000,[[- <nil> <nil> SN <nil> <nil>]],2,04831
29,"","",0,OVC016,310,OVC016,3,2014-01-27T00:35:00,NW,72,"",3,AA,-4,29.160000,[[- <nil> <nil> SN <nil> <nil>]],2,04831
29,"","",0,OVC016,300,OVC016,3,2014-01-27T00:15:00,WNW,72,"",4,AA,-3,29.150000,[[- <nil> <nil> SN <nil> <nil>]],3,04831
29,"","",0,SCT003 OVC016,300,OVC016,1.750000,2014-01-26T23:55:00,WNW,72,"",4,AA,-3,29.130000,[[- <nil> <nil> SN <nil> <nil>]],3,04831
32,"","",0,BKN003 BKN020,300,BKN020,1,2014-01-26T23:35:00,WNW,69,"",5,AA,-3,29.110000,[[- <nil> <nil> SN <nil> <nil>]],4,04831
32,"","",0,BKN003,310,BKN003,1,2014-01-26T23:15:00,NW,72,"",5,AA,-2,29.080000,[[- <nil> <nil> SN <nil> <nil>]],4,04831
36,"","",0,BKN001 OVC020,310,OVC020,0.750000,2014-01-26T22:55:00,NW,73,"",6,AA,-1,29.060000,[[<nil> <nil> <nil> SN <nil> <nil>]],5,04831
41,"","",0,SCT001 BKN023 BKN028,300,BKN028,0.500000,2014-01-26T22:35:00,WNW,73,"",9,AA,2,29.020000,[[<nil> <nil> <nil> SN <nil> <nil>]],8,04831
34,"","",0,SCT030 SCT039,300,SCT039,1.750000,2014-01-26T22:15:00,WNW,64,"",13,AA,3,28.990000,[[- <nil> <nil> SN <nil> <nil>]],11,04831
29,"","",0,BKN060,290,BKN060,2,2014-01-26T21:55:00,WNW,61,"",14,AA,3,28.960000,[[- <nil> <nil> SN <nil> <nil>]],11,04831
26,"","",0,BKN060 OVC090,300,OVC090,1.250000,2014-01-26T21:35:00,WNW,64,"",14,AA,4,28.950000,[[- <nil> <nil> SN <nil> <nil>]],12,04831
29,"","",0,SCT002 SCT065 OVC090,300,OVC090,1.750000,2014-01-26T21:15:00,WNW,61,"",15,AA,4,28.950000,[[- <nil> <nil> SN <nil> <nil>]],12,04831
34,"","",0,BKN002 BKN019 OVC065,300,OVC065,1,2014-01-26T20:55:00,WNW,77,0.010000,16,AA,10,28.930000,[[- <nil> <nil> SN <nil> <nil>]],14,04831
31,"","",0,SCT007 BKN026 OVC050,290,OVC050,1.500000,2014-01-26T20:35:00,WNW,81,0.010000,20,AA,15,28.920000,[[- <nil> <nil> SN <nil> <nil>]],19,04831
30,"","",0,BKN008 OVC013,310,OVC013,0.500000,2014-01-26T20:15:00,NW,92,0.010000,20,AA,18,28.890000,[[- <nil> <nil> SN <nil> <nil>]],19,04831
31,"","",0,SCT006 OVC012,300,OVC012,0.500000,2014-01-26T19:55:00,WNW,88,"",22,AA,19,28.860000,[[<nil> <nil> <nil> SN <nil> <nil>]],21,04831
26,"","",0,OVC010,320,OVC010,0.750000,2014-01-26T19:35:00,NW,92,"",24,AA,22,28.850000,[[<nil> <nil> <nil> SN <nil> <nil>]],23,04831
20,"","",0,OVC010,300,OVC010,2.500000,2014-01-26T19:15:00,WNW,88,"",26,AA,23,28.830000,[[- <nil> <nil> SN <nil> <nil>]],25,04831
18,"","",0,SCT012 BKN020 OVC036,310,OVC036,4,2014-01-26T18:55:00,NW,85,"",28,AA,24,28.790000,[[- <nil> <nil> SN <nil> <nil>]],27,04831
24,"","",0,SCT028 OVC036,300,OVC036,5,2014-01-26T18:35:00,WNW,78,"",30,AA,24,28.810000,[[- <nil> <nil> RA <nil> <nil>]],28,04831
13,"","",0,BKN033 OVC046,300,OVC046,10,2014-01-26T18:15:00,WNW,75,"",31,AA,24,28.780000,[[<nil> <nil> <nil> UP <nil> <nil>]],28,04831
8,"","",0,OVC046,280,OVC046,10,2014-01-26T17:55:00,W,78,"",30,AA,24,28.760000,"",28,04831
8,"","",0,OVC046,260,OVC046,10,2014-01-26T17:35:00,W,75,"",31,AA,24,28.760000,"",28,04831
13,"","",0,BKN046 OVC060,280,OVC060,10,2014-01-26T17:15:00,W,72,"",31,AA,23,28.780000,"",28,04831
11,"","",0,SCT031 BKN050 OVC060,270,OVC060,10,2014-01-26T16:55:00,W,72,"",31,AA,23,28.770000,"",28,04831
17,"","",0,SCT033 BKN050 OVC070,280,OVC070,10,2014-01-26T16:35:00,W,72,"",32,AA,24,28.780000,"",29,04831
14,"","",0,SCT055 BKN070,270,BKN070,10,2014-01-26T16:15:00,W,75,"",31,AA,24,28.790000,"",28,04831
16,"","",0,CLR,260,CLR,10,2014-01-26T15:55:00,W,72,"",31,AA,23,28.780000,"",28,04831
16,"","",0,CLR,270,CLR,10,2014-01-26T15:35:00,W,72,"",31,AA,23,28.770000,"",28,04831
14,"","",0,CLR,270,CLR,10,2014-01-26T15:15:00,W,72,"",30,AA,22,28.750000,"",27,04831
16,"","",0,CLR,260,CLR,10,2014-01-26T14:55:00,W,72,"",30,AA,22,28.740000,"",27,04831
20,"","",0,CLR,270,CLR,10,2014-01-26T14:35:00,W,72,"",30,AA,22,28.740000,"",27,04831
16,"","",0,SCT024,260,SCT024,10,2014-01-26T14:15:00,W,69,"",30,AA,21,28.740000,"",27,04831
18,"","",0,BKN022,280,BKN022,10,2014-01-26T13:55:00,W,72,"",30,AA,22,28.730000,"",27,04831
18,"","",0,BKN018 OVC024,280,OVC024,10,2014-01-26T13:35:00,W,75,"",29,AA,22,28.730000,"",27,04831
17,"","",0,BKN016 OVC022,270,OVC022,10,2014-01-26T13:15:00,W,78,"",29,AA,23,28.710000,"",27,04831
18,"","",0,OVC021,270,OVC021,5,2014-01-26T12:55:00,W,78,"",30,AA,24,28.720000,[[<nil> <nil> <nil> <nil> HZ <nil>]],28,04831
18,"","",0,OVC021,270,OVC021,10,2014-01-26T12:35:00,W,75,"",30,AA,23,28.710000,"",28,04831
15,"","",0,BKN019 OVC025,270,OVC025,10,2014-01-26T12:15:00,W,82,"",28,AA,23,28.730000,"",26,04831
15,"","",0,OVC019,270,OVC019,10,2014-01-26T11:55:00,W,78,0.010000,28,AA,22,28.750000,"",26,04831
20,"","",0,OVC017,290,OVC017,5,2014-01-26T11:35:00,WNW,78,0.010000,27,AA,21,28.740000,[[<nil> <nil> <nil> <nil> HZ <nil>]],25,04831
21,"","",0,BKN019 BKN026 OVC033,290,OVC033,2.500000,2014-01-26T11:15:00,WNW,78,0.010000,26,AA,20,28.750000,[[- <nil> <nil> DZ <nil> <nil>]],24,04831
24,"","",0,SCT021 SCT027 OVC035,280,OVC035,7,2014-01-26T10:55:00,W,75,"",26,AA,19,28.730000,"",24,04831
17,"","",0,SCT019 OVC033,260,OVC033,10,2014-01-26T10:35:00,W,72,"",26,AA,18,28.730000,"",23,04831
15,"","",0,SCT033 SCT040,250,SCT040,10,2014-01-26T10:15:00,WSW,72,"",25,AA,17,28.710000,"",22,04831
8,"","",0,BKN026 BKN040,200,BKN040,10,2014-01-26T09:55:00,SSW,77,"",20,AA,14,28.670000,"",18,04831
10,"","",0,OVC028,180,OVC028,10,2014-01-26T09:35:00,S,77,"",18,AA,12,28.700000,"",16,04831
11,"","",0,BKN032 OVC038,170,OVC038,10,2014-01-26T09:15:00,S,77,"",16,AA,10,28.710000,"",14,04831
14,"","",0,OVC035,170,OVC035,10,2014-01-26T08:55:00,S,80,"",15,AA,10,28.710000,"",14,04831
14,"","",0,OVC035,170,OVC035,10,2014-01-26T08:35:00,S,80,"",14,AA,9,28.730000,"",13,04831
16,"","",0,OVC035,170,OVC035,10,2014-01-26T08:15:00,S,80,"",13,AA,8,28.730000,"",12,04831
15,"","",0,OVC037,160,OVC037,10,2014-01-26T07:55:00,SSE,80,"",13,AA,8,28.760000,"",12,04831
18,"","",0,OVC037,180,OVC037,10,2014-01-26T07:35:00,S,80,"",13,AA,8,28.760000,"",12,04831
17,"","",0,OVC039,170,OVC039,10,2014-01-26T07:15:00,S,84,"",12,AA,8,28.770000,"",11,04831
16,"","",0,OVC039,160,OVC039,10,2014-01-26T06:55:00,SSE,84,"",11,AA,7,28.780000,"",10,04831
14,"","",0,OVC043,160,OVC043,10,2014-01-26T06:35:00,SSE,84,"",11,AA,7,28.800000,"",10,04831
14,"","",0,SCT037 OVC045,150,OVC045,10,2014-01-26T06:15:00,SSE,84,"",10,AA,6,28.800000,"",9,04831
14,"","",0,SCT012 SCT019 OVC037,150,OVC037,2.500000,2014-01-26T05:55:00,SSE,84,"",10,AA,6,28.800000,[[- <nil> <nil> SN <nil> <nil>]],9,04831
15,"","",0,SCT009 BKN027 OVC042,160,OVC042,4,2014-01-26T05:35:00,SSE,84,"",10,AA,6,28.810000,[[- <nil> <nil> SN <nil> <nil>]],9,04831
13,"","",0,OVC011,150,OVC011,1.250000,2014-01-26T05:15:00,SSE,84,"",9,AA,5,28.830000,[[- <nil> <nil> SN <nil> <nil>]],8,04831
14,"","",0,OVC015,150,OVC015,1.250000,2014-01-26T04:55:00,SSE,84,"",9,AA,5,28.850000,[[- <nil> <nil> SN <nil> <nil>]],8,04831
13,"","",0,OVC016,160,OVC016,1.500000,2014-01-26T04:35:00,SSE,87,"",8,AA,5,28.870000,[[- <nil> <nil> SN <nil> <nil>]],7,04831
14,"","",0,OVC012,160,OVC012,1,2014-01-26T04:15:00,SSE,87,"",8,AA,5,28.900000,[[- <nil> <nil> SN <nil> <nil>]],7,04831
13,"","",0,OVC008,170,OVC008,0.750000,2014-01-26T03:55:00,S,84,0.010000,8,AA,4,28.920000,[[<nil> <nil> <nil> SN <nil> <nil>]],7,04831
7,"","",0,OVC008,140,OVC008,0.750000,2014-01-26T03:35:00,SE,84,0.010000,8,AA,4,28.930000,[[<nil> <nil> <nil> SN <nil> <nil>]],7,04831
7,"","",0,OVC008,170,OVC008,0.750000,2014-01-26T03:15:00,S,84,0.010000,8,AA,4,28.950000,[[<nil> <nil> <nil> SN <nil> <nil>]],7,04831
6,"","",0,OVC008,190,OVC008,1.250000,2014-01-26T02:55:00,S,84,"",8,AA,4,28.970000,[[- <nil> <nil> SN <nil> <nil>]],7,04831
10,"","",0,SCT010 BKN025 OVC035,200,OVC035,3,2014-01-26T02:35:00,SSW,70,"",9,AA,1,28.970000,[[- <nil> <nil> SN <nil> <nil>]],7,04831
10,"","",0,BKN039 BKN047 OVC060,190,OVC060,10,2014-01-26T02:15:00,S,63,"",9,AA,-1,28.970000,"",7,04831
9,"","",0,OVC070,220,OVC070,10,2014-01-26T01:55:00,SW,58,"",9,AA,-3,28.990000,"",7,04831
8,"","",0,OVC080,210,OVC080,10,2014-01-26T01:35:00,SSW,60,"",8,AA,-3,28.990000,"",6,04831
9,"","",0,BKN090 BKN110,200,BKN110,10,2014-01-26T01:15:00,SSW,60,"",8,AA,-3,29,"",6,04831
5,"","",0,SCT070 SCT090,210,SCT090,10,2014-01-26T00:55:00,SSW,60,"",8,AA,-3,29.030000,"",6,04831
5,"","",0,SCT080 OVC090,230,OVC090,10,2014-01-26T00:35:00,SW,58,"",8,AA,-4,29.050000,"",6,04831
7,"","",0,OVC100,250,OVC100,10,2014-01-26T00:15:00,WSW,60,"",8,AA,-3,29.080000,"",6,04831
7,"","",0,OVC110,260,OVC110,10,2014-01-25T23:55:00,W,60,"",8,AA,-3,29.100000,"",6,04831
3,"","",0,BKN110,270,BKN110,10,2014-01-25T23:35:00,W,60,"",8,AA,-3,29.100000,"",6,04831
7,"","",0,SCT120,280,SCT120,10,2014-01-25T23:15:00,W,63,"",7,AA,-3,29.120000,"",5,04831
5,"","",0,CLR,290,CLR,10,2014-01-25T22:55:00,WNW,63,"",7,AA,-3,29.110000,"",5,04831
7,"","",0,CLR,290,CLR,10,2014-01-25T22:35:00,WNW,63,"",7,AA,-3,29.120000,"",5,04831
7,"","",0,CLR,270,CLR,10,2014-01-25T22:15:00,W,63,"",7,AA,-3,29.140000,"",5,04831
8,"","",0,CLR,300,CLR,10,2014-01-25T21:55:00,WNW,63,"",7,AA,-3,29.130000,"",5,04831
9,"","",0,CLR,290,CLR,10,2014-01-25T21:35:00,WNW,63,"",7,AA,-3,29.130000,"",5,04831
9,"","",0,CLR,300,CLR,10,2014-01-25T21:15:00,WNW,66,"",6,AA,-3,29.130000,"",4,04831
15,"","",0,CLR,300,CLR,10,2014-01-25T20:15:00,WNW,63,"",7,AA,-3,29.150000,"",5,04831
14,"","",0,CLR,280,CLR,10,2014-01-25T19:55:00,W,63,"",7,AA,-3,29.150000,"",5,04831
15,"","",0,CLR,280,CLR,10,2014-01-25T19:35:00,W,60,"",8,AA,-3,29.160000,"",6,04831
17,"","",0,CLR,290,CLR,10,2014-01-25T19:15:00,WNW,60,"",8,AA,-3,29.150000,"",6,04831
18,"","",0,CLR,290,CLR,10,2014-01-25T18:55:00,WNW,58,"",9,AA,-3,29.150000,"",7,04831
21,"","",0,CLR,290,CLR,10,2014-01-25T18:35:00,WNW,61,"",9,AA,-2,29.150000,"",7,04831
15,"","",0,CLR,280,CLR,10,2014-01-25T18:15:00,W,58,"",10,AA,-2,29.140000,"",8,04831
17,"","",0,CLR,280,CLR,10,2014-01-25T17:55:00,W,61,"",10,AA,-1,29.120000,"",8,04831
15,"","",0,CLR,290,CLR,10,2014-01-25T17:35:00,WNW,55,"",11,AA,-2,29.110000,"",8,04831
15,"","",0,CLR,300,CLR,10,2014-01-25T17:15:00,WNW,55,"",11,AA,-2,29.110000,"",8,04831
17,"","",0,CLR,300,CLR,10,2014-01-25T16:55:00,WNW,51,"",12,AA,-3,29.100000,"",9,04831
20,"","",0,CLR,300,CLR,10,2014-01-25T16:35:00,WNW,48,"",12,AA,-4,29.090000,"",9,04831
23,"","",0,CLR,300,CLR,10,2014-01-25T16:15:00,WNW,48,"",13,AA,-3,29.080000,"",10,04831
25,"","",0,CLR,300,CLR,10,2014-01-25T15:55:00,WNW,46,"",13,AA,-4,29.070000,"",10,04831
26,"","",0,CLR,300,CLR,10,2014-01-25T15:35:00,WNW,49,"",14,AA,-2,29.060000,"",11,04831
23,"","",0,CLR,320,CLR,10,2014-01-25T15:15:00,NW,44,"",14,AA,-4,29.040000,"",10,04831
24,"","",0,CLR,300,CLR,10,2014-01-25T14:55:00,WNW,49,"",14,AA,-2,29.040000,"",11,04831
24,"","",0,CLR,300,CLR,10,2014-01-25T14:35:00,WNW,51,"",14,AA,-1,29.020000,"",11,04831
21,"","",0,CLR,300,CLR,10,2014-01-25T14:15:00,WNW,47,"",15,AA,-2,29.020000,"",11,04831
23,"","",0,CLR,290,CLR,10,2014-01-25T13:55:00,WNW,47,"",15,AA,-2,29,"",11,04831
22,"","",0,CLR,300,CLR,10,2014-01-25T13:35:00,WNW,47,"",15,AA,-2,29,"",11,04831
23,"","",0,CLR,300,CLR,10,2014-01-25T13:15:00,WNW,45,"",16,AA,-2,28.990000,"",12,04831
20,"","",0,CLR,310,CLR,10,2014-01-25T12:55:00,NW,47,"",17,AA,0,28.980000,"",13,04831
24,"","",0,CLR,310,CLR,10,2014-01-25T12:35:00,NW,45,"",17,AA,-1,28.980000,"",13,04831
16,"","",0,CLR,320,CLR,10,2014-01-25T12:15:00,NW,45,"",17,AA,-1,28.970000,"",13,04831
25,"","",0,CLR,320,CLR,10,2014-01-25T11:55:00,NW,43,"",17,AA,-2,28.950000,"",13,04831
22,"","",0,CLR,320,CLR,10,2014-01-25T11:35:00,NW,43,"",17,AA,-2,28.950000,"",13,04831
21,"","",0,CLR,330,CLR,10,2014-01-25T11:15:00,NNW,49,"",18,AA,2,28.950000,"",14,04831
21,"","",0,SCT046,320,SCT046,10,2014-01-25T10:55:00,NW,45,"",19,AA,1,28.920000,"",15,04831
20,"","",0,OVC046,330,OVC046,10,2014-01-25T10:35:00,NNW,45,"",20,AA,2,28.920000,"",16,04831
20,"","",0,BKN050,340,BKN050,10,2014-01-25T10:15:00,NNW,43,"",21,AA,2,28.900000,"",16,04831
22,"","",0,BKN047 OVC055,310,OVC055,10,2014-01-25T09:55:00,NW,52,"",21,AA,6,28.880000,"",17,04831
30,"","",0,OVC043,310,OVC043,10,2014-01-25T09:35:00,NW,50,"",21,AA,5,28.860000,"",17,04831
23,"","",0,OVC041,310,OVC041,10,2014-01-25T09:15:00,NW,52,"",21,AA,6,28.850000,"",17,04831
21,"","",0,OVC039,300,OVC039,10,2014-01-25T08:55:00,WNW,55,"",21,AA,7,28.840000,"",17,04831
30,"","",0,OVC039,310,OVC039,10,2014-01-25T08:35:00,NW,50,"",22,AA,6,28.820000,"",18,04831
30,"","",0,OVC039,310,OVC039,10,2014-01-25T08:15:00,NW,55,"",26,AA,12,28.800000,"",22,04831
23,"","",0,SCT039 BKN050,310,BKN050,10,2014-01-25T07:55:00,NW,58,"",27,AA,14,28.790000,"",23,04831
20,"","",0,SCT050,300,SCT050,10,2014-01-25T07:35:00,WNW,66,"",26,AA,16,28.780000,"",23,04831
22,"","",0,SCT050,300,SCT050,10,2014-01-25T07:15:00,WNW,66,"",27,AA,17,28.770000,"",24,04831
20,"","",0,CLR,300,CLR,10,2014-01-25T06:55:00,WNW,66,"",27,AA,17,28.760000,"",24,04831
22,"","",0,CLR,300,CLR,10,2014-01-25T06:35:00,WNW,66,"",28,AA,18,28.760000,"",25,04831
21,"","",0,SCT036 SCT043,300,SCT043,10,2014-01-25T06:15:00,WNW,66,"",29,AA,19,28.750000,"",26,04831
21,"","",0,SCT038 SCT055,300,SCT055,10,2014-01-25T05:55:00,WNW,69,"",29,AA,20,28.740000,"",26,04831
16,"","",0,SCT025 BKN032 BKN038,300,BKN038,10,2014-01-25T05:35:00,WNW,78,"",31,AA,25,28.740000,"",29,04831
11,"","",0,SCT022 BKN032 OVC047,310,OVC047,10,2014-01-25T05:15:00,NW,75,"",32,AA,25,28.730000,"",29,04831
13,"","",0,BKN022 BKN029 OVC049,310,OVC049,10,2014-01-25T04:55:00,NW,82,"",32,AA,27,28.720000,"",30,04831
16,"","",0,SCT015 BKN020 OVC032,300,OVC032,10,2014-01-25T04:35:00,WNW,85,"",33,AA,29,28.710000,"",31,04831
11,"","",0,BKN013 OVC020,280,OVC020,10,2014-01-25T04:15:00,W,100,"",32,AA,32,28.710000,"",32,04831
15,"","",0,SCT008 BKN013 OVC021,280,OVC021,10,2014-01-25T03:55:00,W,100,"",32,AA,32,28.710000,"",32,04831
16,"","",0,OVC008,270,OVC008,7,2014-01-25T03:35:00,W,100,"",31,AA,31,28.710000,"",31,04831
17,"","",0,OVC008,260,OVC008,7,2014-01-25T03:15:00,W,100,"",30,AA,30,28.700000,"",30,04831
18,"","",0,OVC008,250,OVC008,4,2014-01-25T02:55:00,WSW,96,"",30,AA,29,28.700000,[[- <nil> <nil> DZ <nil> <nil>]],30,04831
21,"","",0,OVC008,260,OVC008,2.500000,2014-01-25T02:35:00,W,96,"",30,AA,29,28.710000,[[<nil> <nil> <nil> DZ <nil> <nil>]],30,04831
18,"","",0,OVC008,250,OVC008,5,2014-01-25T02:15:00,WSW,100,"",29,AA,29,28.710000,[[- <nil> <nil> DZ <nil> <nil>]],29,04831
21,"","",0,OVC008,250,OVC008,5,2014-01-25T01:55:00,WSW,100,"",29,AA,29,28.720000,[[- <nil> <nil> SN <nil> <nil>]],29,04831
20,"","",0,OVC008,250,OVC008,5,2014-01-25T01:35:00,WSW,92,"",28,AA,26,28.720000,[[<nil> <nil> <nil> <nil> BR <nil>]],27,04831
21,"","",0,OVC008,250,OVC008,3,2014-01-25T01:15:00,WSW,92,"",28,AA,26,28.730000,[[- <nil> <nil> RA <nil> <nil>]],27,04831
24,"","",0,OVC010,240,OVC010,5,2014-01-25T00:55:00,WSW,89,"",28,AA,25,28.730000,[[<nil> <nil> <nil> <nil> BR <nil>]],27,04831
